-5892.0 -33271.0 17.81 
-5891.0 -33271.0 21.22 
-5890.0 -33271.0 25.02 
-5889.0 -33271.0 24.29 
-5888.0 -33271.0 18.19 
-5887.0 -33271.0 17.92 
-5886.0 -33271.0 19.62 
-5885.0 -33271.0 18.39 
-5884.0 -33271.0 15.72 
-5883.0 -33271.0 21.63 
-5882.0 -33271.0 24.43 
-5881.0 -33271.0 28.83 
-5880.0 -33271.0 35.03 
-5879.0 -33271.0 27.03 
-5878.0 -33271.0 36.51 
-5877.0 -33271.0 46.52 
-5876.0 -33271.0 43.0 
-5875.0 -33271.0 33.57 
-5874.0 -33271.0 23.88 
-5873.0 -33271.0 19.06 
-5872.0 -33271.0 22.71 
-5871.0 -33271.0 25.29 
-5870.0 -33271.0 23.63 
-5869.0 -33271.0 26.48 
-5918.0 -33270.0 17.32 
-5917.0 -33270.0 17.26 
-5916.0 -33270.0 17.56 
-5915.0 -33270.0 18.34 
-5914.0 -33270.0 17.5 
-5913.0 -33270.0 18.03 
-5912.0 -33270.0 17.28 
-5911.0 -33270.0 17.07 
-5910.0 -33270.0 17.06 
-5909.0 -33270.0 17.03 
-5908.0 -33270.0 16.96 
-5907.0 -33270.0 16.9 
-5906.0 -33270.0 16.88 
-5905.0 -33270.0 16.79 
-5904.0 -33270.0 16.79 
-5903.0 -33270.0 16.74 
-5902.0 -33270.0 16.74 
-5901.0 -33270.0 16.64 
-5900.0 -33270.0 16.6 
-5899.0 -33270.0 16.54 
-5898.0 -33270.0 16.51 
-5897.0 -33270.0 16.37 
-5896.0 -33270.0 16.38 
-5895.0 -33270.0 16.64 
-5894.0 -33270.0 16.48 
-5893.0 -33270.0 17.34 
-5892.0 -33270.0 17.77 
-5891.0 -33270.0 21.24 
-5890.0 -33270.0 27.13 
-5889.0 -33270.0 27.12 
-5888.0 -33270.0 24.99 
-5887.0 -33270.0 25.87 
-5886.0 -33270.0 27.38 
-5885.0 -33270.0 28.06 
-5884.0 -33270.0 29.77 
-5883.0 -33270.0 33.94 
-5882.0 -33270.0 39.94 
-5881.0 -33270.0 44.32 
-5880.0 -33270.0 45.97 
-5879.0 -33270.0 43.9 
-5878.0 -33270.0 45.01 
-5877.0 -33270.0 45.53 
-5876.0 -33270.0 45.02 
-5875.0 -33270.0 42.13 
-5874.0 -33270.0 32.82 
-5873.0 -33270.0 25.43 
-5872.0 -33270.0 24.98 
-5871.0 -33270.0 25.53 
-5870.0 -33270.0 25.53 
-5869.0 -33270.0 25.8 
-5918.0 -33269.0 17.49 
-5917.0 -33269.0 17.41 
-5916.0 -33269.0 17.44 
-5915.0 -33269.0 17.94 
-5914.0 -33269.0 19.11 
-5913.0 -33269.0 17.73 
-5912.0 -33269.0 17.24 
-5911.0 -33269.0 17.1 
-5910.0 -33269.0 17.12 
-5909.0 -33269.0 17.06 
-5908.0 -33269.0 16.98 
-5907.0 -33269.0 16.92 
-5906.0 -33269.0 16.93 
-5905.0 -33269.0 16.83 
-5904.0 -33269.0 16.81 
-5903.0 -33269.0 16.74 
-5902.0 -33269.0 16.8 
-5901.0 -33269.0 16.68 
-5900.0 -33269.0 16.63 
-5899.0 -33269.0 16.58 
-5898.0 -33269.0 16.51 
-5897.0 -33269.0 16.47 
-5896.0 -33269.0 15.97 
-5895.0 -33269.0 15.67 
-5894.0 -33269.0 15.34 
-5893.0 -33269.0 15.0 
-5892.0 -33269.0 16.77 
-5891.0 -33269.0 25.02 
-5890.0 -33269.0 30.83 
-5889.0 -33269.0 34.5 
-5888.0 -33269.0 33.44 
-5887.0 -33269.0 34.89 
-5886.0 -33269.0 40.39 
-5885.0 -33269.0 39.44 
-5884.0 -33269.0 43.32 
-5883.0 -33269.0 44.84 
-5882.0 -33269.0 44.74 
-5881.0 -33269.0 44.23 
-5880.0 -33269.0 44.39 
-5879.0 -33269.0 44.18 
-5878.0 -33269.0 44.1 
-5877.0 -33269.0 44.14 
-5876.0 -33269.0 44.34 
-5875.0 -33269.0 43.53 
-5874.0 -33269.0 39.07 
-5873.0 -33269.0 32.03 
-5872.0 -33269.0 27.33 
-5871.0 -33269.0 25.93 
-5870.0 -33269.0 26.14 
-5869.0 -33269.0 26.16 
-5918.0 -33268.0 17.54 
-5917.0 -33268.0 17.47 
-5916.0 -33268.0 17.31 
-5915.0 -33268.0 17.44 
-5914.0 -33268.0 17.38 
-5913.0 -33268.0 16.84 
-5912.0 -33268.0 16.96 
-5911.0 -33268.0 16.91 
-5910.0 -33268.0 16.89 
-5909.0 -33268.0 16.91 
-5908.0 -33268.0 16.84 
-5907.0 -33268.0 16.84 
-5906.0 -33268.0 16.94 
-5905.0 -33268.0 16.87 
-5904.0 -33268.0 16.84 
-5903.0 -33268.0 16.71 
-5902.0 -33268.0 16.74 
-5901.0 -33268.0 16.69 
-5900.0 -33268.0 16.64 
-5899.0 -33268.0 16.56 
-5898.0 -33268.0 15.99 
-5897.0 -33268.0 15.78 
-5896.0 -33268.0 16.22 
-5895.0 -33268.0 16.96 
-5894.0 -33268.0 19.01 
-5893.0 -33268.0 16.94 
-5892.0 -33268.0 16.46 
-5891.0 -33268.0 34.67 
-5890.0 -33268.0 39.74 
-5889.0 -33268.0 40.73 
-5888.0 -33268.0 41.09 
-5887.0 -33268.0 43.77 
-5886.0 -33268.0 45.5 
-5885.0 -33268.0 45.43 
-5884.0 -33268.0 44.27 
-5883.0 -33268.0 44.24 
-5882.0 -33268.0 44.21 
-5881.0 -33268.0 43.97 
-5880.0 -33268.0 43.99 
-5879.0 -33268.0 43.96 
-5878.0 -33268.0 43.93 
-5877.0 -33268.0 44.01 
-5876.0 -33268.0 44.07 
-5875.0 -33268.0 43.74 
-5874.0 -33268.0 40.53 
-5873.0 -33268.0 34.89 
-5872.0 -33268.0 29.76 
-5871.0 -33268.0 27.12 
-5870.0 -33268.0 27.72 
-5869.0 -33268.0 27.06 
-5918.0 -33267.0 16.84 
-5917.0 -33267.0 16.94 
-5916.0 -33267.0 17.57 
-5915.0 -33267.0 16.59 
-5914.0 -33267.0 16.1 
-5913.0 -33267.0 16.62 
-5912.0 -33267.0 16.81 
-5911.0 -33267.0 16.64 
-5910.0 -33267.0 17.44 
-5909.0 -33267.0 17.38 
-5908.0 -33267.0 16.69 
-5907.0 -33267.0 16.63 
-5906.0 -33267.0 16.91 
-5905.0 -33267.0 16.87 
-5904.0 -33267.0 16.87 
-5903.0 -33267.0 16.78 
-5902.0 -33267.0 16.74 
-5901.0 -33267.0 16.68 
-5900.0 -33267.0 16.66 
-5899.0 -33267.0 16.33 
-5898.0 -33267.0 15.41 
-5897.0 -33267.0 15.77 
-5896.0 -33267.0 21.38 
-5895.0 -33267.0 23.31 
-5894.0 -33267.0 29.64 
-5893.0 -33267.0 34.34 
-5892.0 -33267.0 39.41 
-5891.0 -33267.0 41.03 
-5890.0 -33267.0 44.94 
-5889.0 -33267.0 44.29 
-5888.0 -33267.0 44.59 
-5887.0 -33267.0 45.09 
-5886.0 -33267.0 45.91 
-5885.0 -33267.0 44.96 
-5884.0 -33267.0 43.94 
-5883.0 -33267.0 44.01 
-5882.0 -33267.0 43.98 
-5881.0 -33267.0 43.92 
-5880.0 -33267.0 43.94 
-5879.0 -33267.0 43.94 
-5878.0 -33267.0 43.93 
-5877.0 -33267.0 43.97 
-5876.0 -33267.0 44.0 
-5875.0 -33267.0 44.24 
-5874.0 -33267.0 44.09 
-5873.0 -33267.0 35.44 
-5872.0 -33267.0 30.5 
-5871.0 -33267.0 28.07 
-5870.0 -33267.0 27.89 
-5869.0 -33267.0 26.94 
-5918.0 -33266.0 17.81 
-5917.0 -33266.0 17.08 
-5916.0 -33266.0 22.43 
-5915.0 -33266.0 22.19 
-5914.0 -33266.0 21.72 
-5913.0 -33266.0 23.24 
-5912.0 -33266.0 21.99 
-5911.0 -33266.0 20.58 
-5910.0 -33266.0 21.3 
-5909.0 -33266.0 20.16 
-5908.0 -33266.0 18.34 
-5907.0 -33266.0 17.24 
-5906.0 -33266.0 16.94 
-5905.0 -33266.0 16.84 
-5904.0 -33266.0 16.91 
-5903.0 -33266.0 16.76 
-5902.0 -33266.0 16.7 
-5901.0 -33266.0 16.64 
-5900.0 -33266.0 16.21 
-5899.0 -33266.0 17.08 
-5898.0 -33266.0 26.47 
-5897.0 -33266.0 30.38 
-5896.0 -33266.0 45.14 
-5895.0 -33266.0 31.58 
-5894.0 -33266.0 41.34 
-5893.0 -33266.0 47.41 
-5892.0 -33266.0 47.59 
-5891.0 -33266.0 44.79 
-5890.0 -33266.0 40.9 
-5889.0 -33266.0 44.58 
-5888.0 -33266.0 45.49 
-5887.0 -33266.0 45.99 
-5886.0 -33266.0 46.03 
-5885.0 -33266.0 44.92 
-5884.0 -33266.0 43.91 
-5883.0 -33266.0 43.92 
-5882.0 -33266.0 44.03 
-5881.0 -33266.0 43.98 
-5880.0 -33266.0 43.91 
-5879.0 -33266.0 44.06 
-5878.0 -33266.0 44.06 
-5877.0 -33266.0 44.04 
-5876.0 -33266.0 43.98 
-5875.0 -33266.0 44.88 
-5874.0 -33266.0 45.23 
-5873.0 -33266.0 37.21 
-5872.0 -33266.0 31.73 
-5871.0 -33266.0 28.04 
-5870.0 -33266.0 28.19 
-5869.0 -33266.0 27.59 
-5918.0 -33265.0 28.9 
-5917.0 -33265.0 32.48 
-5916.0 -33265.0 33.88 
-5915.0 -33265.0 37.84 
-5914.0 -33265.0 36.17 
-5913.0 -33265.0 33.03 
-5912.0 -33265.0 33.02 
-5911.0 -33265.0 29.01 
-5910.0 -33265.0 29.14 
-5909.0 -33265.0 25.02 
-5908.0 -33265.0 21.98 
-5907.0 -33265.0 18.8 
-5906.0 -33265.0 16.91 
-5905.0 -33265.0 16.68 
-5904.0 -33265.0 16.82 
-5903.0 -33265.0 16.72 
-5902.0 -33265.0 16.87 
-5901.0 -33265.0 16.68 
-5900.0 -33265.0 16.42 
-5899.0 -33265.0 15.12 
-5898.0 -33265.0 43.3 
-5897.0 -33265.0 49.7 
-5896.0 -33265.0 48.87 
-5895.0 -33265.0 48.52 
-5894.0 -33265.0 48.32 
-5893.0 -33265.0 47.76 
-5892.0 -33265.0 47.14 
-5891.0 -33265.0 48.31 
-5890.0 -33265.0 47.0 
-5889.0 -33265.0 45.81 
-5888.0 -33265.0 43.94 
-5887.0 -33265.0 45.28 
-5886.0 -33265.0 46.1 
-5885.0 -33265.0 44.93 
-5884.0 -33265.0 43.98 
-5883.0 -33265.0 43.89 
-5882.0 -33265.0 43.93 
-5881.0 -33265.0 43.96 
-5880.0 -33265.0 43.94 
-5879.0 -33265.0 45.76 
-5878.0 -33265.0 44.52 
-5877.0 -33265.0 44.63 
-5876.0 -33265.0 43.98 
-5875.0 -33265.0 44.14 
-5874.0 -33265.0 45.18 
-5873.0 -33265.0 41.01 
-5872.0 -33265.0 34.0 
-5871.0 -33265.0 29.38 
-5870.0 -33265.0 28.29 
-5869.0 -33265.0 27.29 
-5918.0 -33264.0 38.44 
-5917.0 -33264.0 37.91 
-5916.0 -33264.0 38.34 
-5915.0 -33264.0 38.17 
-5914.0 -33264.0 38.04 
-5913.0 -33264.0 37.93 
-5912.0 -33264.0 38.59 
-5911.0 -33264.0 38.44 
-5910.0 -33264.0 38.36 
-5909.0 -33264.0 29.3 
-5908.0 -33264.0 23.57 
-5907.0 -33264.0 19.16 
-5906.0 -33264.0 17.0 
-5905.0 -33264.0 16.84 
-5904.0 -33264.0 16.81 
-5903.0 -33264.0 16.94 
-5902.0 -33264.0 17.98 
-5901.0 -33264.0 17.14 
-5900.0 -33264.0 16.14 
-5899.0 -33264.0 25.69 
-5898.0 -33264.0 48.04 
-5897.0 -33264.0 46.3 
-5896.0 -33264.0 47.73 
-5895.0 -33264.0 48.34 
-5894.0 -33264.0 47.33 
-5893.0 -33264.0 47.41 
-5892.0 -33264.0 47.5 
-5891.0 -33264.0 49.78 
-5890.0 -33264.0 47.93 
-5889.0 -33264.0 42.16 
-5888.0 -33264.0 43.71 
-5887.0 -33264.0 45.03 
-5886.0 -33264.0 45.99 
-5885.0 -33264.0 45.83 
-5884.0 -33264.0 44.99 
-5883.0 -33264.0 43.93 
-5882.0 -33264.0 43.94 
-5881.0 -33264.0 44.01 
-5880.0 -33264.0 43.87 
-5879.0 -33264.0 44.54 
-5878.0 -33264.0 46.17 
-5877.0 -33264.0 45.69 
-5876.0 -33264.0 44.49 
-5875.0 -33264.0 42.34 
-5874.0 -33264.0 42.32 
-5873.0 -33264.0 42.54 
-5872.0 -33264.0 34.77 
-5871.0 -33264.0 29.54 
-5870.0 -33264.0 28.14 
-5869.0 -33264.0 27.84 
-5918.0 -33263.0 38.21 
-5917.0 -33263.0 37.87 
-5916.0 -33263.0 38.44 
-5915.0 -33263.0 37.97 
-5914.0 -33263.0 37.83 
-5913.0 -33263.0 38.04 
-5912.0 -33263.0 38.01 
-5911.0 -33263.0 38.5 
-5910.0 -33263.0 37.3 
-5909.0 -33263.0 27.13 
-5908.0 -33263.0 24.36 
-5907.0 -33263.0 20.02 
-5906.0 -33263.0 17.04 
-5905.0 -33263.0 16.69 
-5904.0 -33263.0 16.8 
-5903.0 -33263.0 16.74 
-5902.0 -33263.0 16.98 
-5901.0 -33263.0 16.77 
-5900.0 -33263.0 17.56 
-5899.0 -33263.0 27.54 
-5898.0 -33263.0 47.48 
-5897.0 -33263.0 33.42 
-5896.0 -33263.0 47.52 
-5895.0 -33263.0 47.36 
-5894.0 -33263.0 47.0 
-5893.0 -33263.0 47.49 
-5892.0 -33263.0 48.39 
-5891.0 -33263.0 51.64 
-5890.0 -33263.0 52.34 
-5889.0 -33263.0 50.52 
-5888.0 -33263.0 45.37 
-5887.0 -33263.0 44.71 
-5886.0 -33263.0 46.04 
-5885.0 -33263.0 46.39 
-5884.0 -33263.0 45.56 
-5883.0 -33263.0 43.81 
-5882.0 -33263.0 43.96 
-5881.0 -33263.0 43.87 
-5880.0 -33263.0 44.34 
-5879.0 -33263.0 45.28 
-5878.0 -33263.0 46.48 
-5877.0 -33263.0 44.94 
-5876.0 -33263.0 44.42 
-5875.0 -33263.0 40.11 
-5874.0 -33263.0 37.01 
-5873.0 -33263.0 40.2 
-5872.0 -33263.0 33.52 
-5871.0 -33263.0 28.74 
-5870.0 -33263.0 26.61 
-5869.0 -33263.0 27.3 
-5918.0 -33262.0 38.0 
-5917.0 -33262.0 37.73 
-5916.0 -33262.0 37.76 
-5915.0 -33262.0 37.84 
-5914.0 -33262.0 37.84 
-5913.0 -33262.0 37.84 
-5912.0 -33262.0 37.79 
-5911.0 -33262.0 38.01 
-5910.0 -33262.0 38.11 
-5909.0 -33262.0 33.87 
-5908.0 -33262.0 25.83 
-5907.0 -33262.0 21.27 
-5906.0 -33262.0 17.26 
-5905.0 -33262.0 16.74 
-5904.0 -33262.0 16.74 
-5903.0 -33262.0 16.69 
-5902.0 -33262.0 16.68 
-5901.0 -33262.0 16.76 
-5900.0 -33262.0 26.58 
-5899.0 -33262.0 36.77 
-5898.0 -33262.0 48.24 
-5897.0 -33262.0 42.3 
-5896.0 -33262.0 46.87 
-5895.0 -33262.0 48.07 
-5894.0 -33262.0 48.99 
-5893.0 -33262.0 49.16 
-5892.0 -33262.0 49.52 
-5891.0 -33262.0 53.79 
-5890.0 -33262.0 52.84 
-5889.0 -33262.0 52.06 
-5888.0 -33262.0 47.02 
-5887.0 -33262.0 45.58 
-5886.0 -33262.0 46.22 
-5885.0 -33262.0 46.2 
-5884.0 -33262.0 45.4 
-5883.0 -33262.0 44.03 
-5882.0 -33262.0 43.77 
-5881.0 -33262.0 44.26 
-5880.0 -33262.0 46.67 
-5879.0 -33262.0 47.69 
-5878.0 -33262.0 48.47 
-5877.0 -33262.0 42.1 
-5876.0 -33262.0 37.96 
-5875.0 -33262.0 36.72 
-5874.0 -33262.0 35.83 
-5873.0 -33262.0 36.98 
-5872.0 -33262.0 33.54 
-5871.0 -33262.0 27.98 
-5870.0 -33262.0 26.87 
-5869.0 -33262.0 26.74 
-5918.0 -33261.0 38.43 
-5917.0 -33261.0 39.21 
-5916.0 -33261.0 38.5 
-5915.0 -33261.0 37.86 
-5914.0 -33261.0 37.89 
-5913.0 -33261.0 37.81 
-5912.0 -33261.0 37.74 
-5911.0 -33261.0 37.84 
-5910.0 -33261.0 38.08 
-5909.0 -33261.0 35.1 
-5908.0 -33261.0 27.14 
-5907.0 -33261.0 20.21 
-5906.0 -33261.0 16.84 
-5905.0 -33261.0 16.61 
-5904.0 -33261.0 16.76 
-5903.0 -33261.0 16.64 
-5902.0 -33261.0 16.22 
-5901.0 -33261.0 16.53 
-5900.0 -33261.0 25.14 
-5899.0 -33261.0 36.02 
-5898.0 -33261.0 46.73 
-5897.0 -33261.0 47.48 
-5896.0 -33261.0 48.94 
-5895.0 -33261.0 47.78 
-5894.0 -33261.0 48.0 
-5893.0 -33261.0 48.54 
-5892.0 -33261.0 47.8 
-5891.0 -33261.0 51.39 
-5890.0 -33261.0 52.77 
-5889.0 -33261.0 50.71 
-5888.0 -33261.0 46.82 
-5887.0 -33261.0 44.56 
-5886.0 -33261.0 44.22 
-5885.0 -33261.0 44.14 
-5884.0 -33261.0 44.13 
-5883.0 -33261.0 43.68 
-5882.0 -33261.0 43.81 
-5881.0 -33261.0 45.73 
-5880.0 -33261.0 47.34 
-5879.0 -33261.0 49.38 
-5878.0 -33261.0 49.3 
-5877.0 -33261.0 42.74 
-5876.0 -33261.0 34.94 
-5875.0 -33261.0 34.07 
-5874.0 -33261.0 34.94 
-5873.0 -33261.0 35.06 
-5872.0 -33261.0 31.48 
-5871.0 -33261.0 28.37 
-5870.0 -33261.0 27.91 
-5869.0 -33261.0 28.09 
-5918.0 -33260.0 41.99 
-5917.0 -33260.0 42.44 
-5916.0 -33260.0 41.28 
-5915.0 -33260.0 39.39 
-5914.0 -33260.0 38.06 
-5913.0 -33260.0 37.94 
-5912.0 -33260.0 38.18 
-5911.0 -33260.0 36.91 
-5910.0 -33260.0 35.19 
-5909.0 -33260.0 23.23 
-5908.0 -33260.0 18.61 
-5907.0 -33260.0 17.43 
-5906.0 -33260.0 16.79 
-5905.0 -33260.0 16.66 
-5904.0 -33260.0 16.71 
-5903.0 -33260.0 16.61 
-5902.0 -33260.0 16.72 
-5901.0 -33260.0 18.63 
-5900.0 -33260.0 37.13 
-5899.0 -33260.0 42.0 
-5898.0 -33260.0 48.99 
-5897.0 -33260.0 49.53 
-5896.0 -33260.0 49.02 
-5895.0 -33260.0 47.37 
-5894.0 -33260.0 47.0 
-5893.0 -33260.0 47.6 
-5892.0 -33260.0 49.1 
-5891.0 -33260.0 53.04 
-5890.0 -33260.0 52.49 
-5889.0 -33260.0 52.38 
-5888.0 -33260.0 49.77 
-5887.0 -33260.0 44.52 
-5886.0 -33260.0 42.66 
-5885.0 -33260.0 42.89 
-5884.0 -33260.0 44.44 
-5883.0 -33260.0 41.37 
-5882.0 -33260.0 43.66 
-5881.0 -33260.0 44.24 
-5880.0 -33260.0 46.32 
-5879.0 -33260.0 49.58 
-5878.0 -33260.0 50.83 
-5877.0 -33260.0 46.24 
-5876.0 -33260.0 36.67 
-5875.0 -33260.0 35.21 
-5874.0 -33260.0 35.2 
-5873.0 -33260.0 37.0 
-5872.0 -33260.0 30.29 
-5871.0 -33260.0 28.21 
-5870.0 -33260.0 28.26 
-5869.0 -33260.0 28.28 
-5918.0 -33259.0 45.86 
-5917.0 -33259.0 45.04 
-5916.0 -33259.0 43.23 
-5915.0 -33259.0 38.97 
-5914.0 -33259.0 37.94 
-5913.0 -33259.0 38.1 
-5912.0 -33259.0 37.84 
-5911.0 -33259.0 35.3 
-5910.0 -33259.0 33.66 
-5909.0 -33259.0 15.99 
-5908.0 -33259.0 16.29 
-5907.0 -33259.0 16.73 
-5906.0 -33259.0 16.74 
-5905.0 -33259.0 16.74 
-5904.0 -33259.0 16.74 
-5903.0 -33259.0 16.57 
-5902.0 -33259.0 16.51 
-5901.0 -33259.0 17.54 
-5900.0 -33259.0 30.66 
-5899.0 -33259.0 25.44 
-5898.0 -33259.0 46.66 
-5897.0 -33259.0 48.83 
-5896.0 -33259.0 49.36 
-5895.0 -33259.0 48.49 
-5894.0 -33259.0 47.26 
-5893.0 -33259.0 47.69 
-5892.0 -33259.0 48.59 
-5891.0 -33259.0 53.14 
-5890.0 -33259.0 52.68 
-5889.0 -33259.0 45.53 
-5888.0 -33259.0 45.7 
-5887.0 -33259.0 42.79 
-5886.0 -33259.0 42.33 
-5885.0 -33259.0 41.99 
-5884.0 -33259.0 42.89 
-5883.0 -33259.0 41.34 
-5882.0 -33259.0 39.91 
-5881.0 -33259.0 39.61 
-5880.0 -33259.0 42.72 
-5879.0 -33259.0 45.99 
-5878.0 -33259.0 49.22 
-5877.0 -33259.0 47.72 
-5876.0 -33259.0 42.88 
-5875.0 -33259.0 37.7 
-5874.0 -33259.0 36.04 
-5873.0 -33259.0 39.81 
-5872.0 -33259.0 36.42 
-5871.0 -33259.0 30.84 
-5870.0 -33259.0 29.9 
-5869.0 -33259.0 28.02 
-5918.0 -33258.0 44.95 
-5917.0 -33258.0 45.95 
-5916.0 -33258.0 41.75 
-5915.0 -33258.0 37.65 
-5914.0 -33258.0 38.65 
-5913.0 -33258.0 36.87 
-5912.0 -33258.0 35.34 
-5911.0 -33258.0 29.56 
-5910.0 -33258.0 23.62 
-5909.0 -33258.0 17.03 
-5908.0 -33258.0 16.82 
-5907.0 -33258.0 16.79 
-5906.0 -33258.0 16.77 
-5905.0 -33258.0 16.76 
-5904.0 -33258.0 16.72 
-5903.0 -33258.0 16.48 
-5902.0 -33258.0 15.97 
-5901.0 -33258.0 19.34 
-5900.0 -33258.0 36.87 
-5899.0 -33258.0 37.98 
-5898.0 -33258.0 48.62 
-5897.0 -33258.0 49.49 
-5896.0 -33258.0 49.41 
-5895.0 -33258.0 48.57 
-5894.0 -33258.0 47.12 
-5893.0 -33258.0 47.81 
-5892.0 -33258.0 46.87 
-5891.0 -33258.0 46.87 
-5890.0 -33258.0 45.54 
-5889.0 -33258.0 45.58 
-5888.0 -33258.0 45.56 
-5887.0 -33258.0 44.93 
-5886.0 -33258.0 43.32 
-5885.0 -33258.0 38.74 
-5884.0 -33258.0 38.13 
-5883.0 -33258.0 35.54 
-5882.0 -33258.0 31.94 
-5881.0 -33258.0 35.5 
-5880.0 -33258.0 39.34 
-5879.0 -33258.0 43.33 
-5878.0 -33258.0 44.44 
-5877.0 -33258.0 43.26 
-5876.0 -33258.0 45.37 
-5875.0 -33258.0 41.21 
-5874.0 -33258.0 40.86 
-5873.0 -33258.0 41.4 
-5872.0 -33258.0 40.24 
-5871.0 -33258.0 38.26 
-5870.0 -33258.0 30.96 
-5869.0 -33258.0 28.08 
-5918.0 -33257.0 35.85 
-5917.0 -33257.0 42.55 
-5916.0 -33257.0 37.75 
-5915.0 -33257.0 37.95 
-5914.0 -33257.0 38.05 
-5913.0 -33257.0 32.45 
-5912.0 -33257.0 24.15 
-5911.0 -33257.0 19.26 
-5910.0 -33257.0 18.56 
-5909.0 -33257.0 16.9 
-5908.0 -33257.0 16.78 
-5907.0 -33257.0 16.76 
-5906.0 -33257.0 16.64 
-5905.0 -33257.0 16.64 
-5904.0 -33257.0 16.69 
-5903.0 -33257.0 16.44 
-5902.0 -33257.0 16.21 
-5901.0 -33257.0 16.86 
-5900.0 -33257.0 19.21 
-5899.0 -33257.0 27.94 
-5898.0 -33257.0 46.81 
-5897.0 -33257.0 49.59 
-5896.0 -33257.0 49.5 
-5895.0 -33257.0 49.43 
-5894.0 -33257.0 48.93 
-5893.0 -33257.0 48.82 
-5892.0 -33257.0 48.68 
-5891.0 -33257.0 45.59 
-5890.0 -33257.0 45.54 
-5889.0 -33257.0 45.58 
-5888.0 -33257.0 45.4 
-5887.0 -33257.0 42.77 
-5886.0 -33257.0 39.76 
-5885.0 -33257.0 35.36 
-5884.0 -33257.0 32.87 
-5883.0 -33257.0 32.02 
-5882.0 -33257.0 30.91 
-5881.0 -33257.0 33.0 
-5880.0 -33257.0 35.28 
-5879.0 -33257.0 36.67 
-5878.0 -33257.0 40.48 
-5877.0 -33257.0 41.14 
-5876.0 -33257.0 42.21 
-5875.0 -33257.0 42.67 
-5874.0 -33257.0 42.72 
-5873.0 -33257.0 42.94 
-5872.0 -33257.0 42.6 
-5871.0 -33257.0 40.62 
-5870.0 -33257.0 32.3 
-5869.0 -33257.0 28.34 
-5918.0 -33256.0 25.75 
-5917.0 -33256.0 27.45 
-5916.0 -33256.0 35.15 
-5915.0 -33256.0 36.05 
-5914.0 -33256.0 30.75 
-5913.0 -33256.0 23.35 
-5912.0 -33256.0 18.55 
-5911.0 -33256.0 16.55 
-5910.0 -33256.0 16.95 
-5909.0 -33256.0 16.87 
-5908.0 -33256.0 16.9 
-5907.0 -33256.0 16.69 
-5906.0 -33256.0 16.83 
-5905.0 -33256.0 16.9 
-5904.0 -33256.0 16.61 
-5903.0 -33256.0 16.52 
-5902.0 -33256.0 16.23 
-5901.0 -33256.0 15.99 
-5900.0 -33256.0 17.27 
-5899.0 -33256.0 29.78 
-5898.0 -33256.0 34.89 
-5897.0 -33256.0 50.84 
-5896.0 -33256.0 50.0 
